Results of experiments stored in: ./experiments/CartPole-v1_18

Episode: 1 (913), exploration: 0.9995000625, score: 28.0
Scores: (min: 10.0, avg: 87.05, max: 154.0)

Episode: 2959 (3871), exploration: 0.1, score: 114.0
Scores: (min: 10.0, avg: 86.82, max: 154.0)

Episode: 2960 (3872), exploration: 0.1, score: 135.0
Scores: (min: 10.0, avg: 87.19, max: 154.0)

Episode: 2961 (3873), exploration: 0.1, score: 22.0
Scores: (min: 10.0, avg: 86.17, max: 154.0)

Episode: 2962 (3874), exploration: 0.1, score: 12.0
Scores: (min: 10.0, avg: 85.0, max: 154.0)
Weights of target Q-network updated

Episode: 2963 (3875), exploration: 0.1, score: 105.0
Scores: (min: 10.0, avg: 84.81, max: 154.0)

Episode: 2964 (3876), exploration: 0.1, score: 107.0
Scores: (min: 10.0, avg: 84.78, max: 154.0)

Episode: 2965 (3877), exploration: 0.1, score: 113.0
Scores: (min: 10.0, avg: 84.78, max: 154.0)

Episode: 2966 (3878), exploration: 0.1, score: 121.0
Scores: (min: 10.0, avg: 84.9, max: 154.0)

Episode: 2967 (3879), exploration: 0.1, score: 61.0
Scores: (min: 10.0, avg: 84.45, max: 154.0)

Episode: 2968 (3880), exploration: 0.1, score: 22.0
Scores: (min: 10.0, avg: 83.56, max: 154.0)

Episode: 2969 (3881), exploration: 0.1, score: 116.0
Scores: (min: 10.0, avg: 83.51, max: 154.0)

Episode: 2970 (3882), exploration: 0.1, score: 17.0
Scores: (min: 10.0, avg: 83.48, max: 154.0)

Episode: 2971 (3883), exploration: 0.1, score: 122.0
Scores: (min: 10.0, avg: 83.64, max: 154.0)

Episode: 2972 (3884), exploration: 0.1, score: 48.0
Scores: (min: 10.0, avg: 83.05, max: 154.0)

Episode: 2973 (3885), exploration: 0.1, score: 106.0
Scores: (min: 10.0, avg: 83.03, max: 154.0)

Episode: 2974 (3886), exploration: 0.1, score: 151.0
Scores: (min: 10.0, avg: 83.38, max: 154.0)

Episode: 2975 (3887), exploration: 0.1, score: 26.0
Scores: (min: 10.0, avg: 83.47, max: 154.0)

Episode: 2976 (3888), exploration: 0.1, score: 111.0
Scores: (min: 10.0, avg: 83.56, max: 154.0)

Episode: 2977 (3889), exploration: 0.1, score: 31.0
Scores: (min: 10.0, avg: 82.72, max: 154.0)

Episode: 2978 (3890), exploration: 0.1, score: 132.0
Scores: (min: 10.0, avg: 82.81, max: 154.0)

Episode: 2979 (3891), exploration: 0.1, score: 17.0
Scores: (min: 10.0, avg: 82.73, max: 154.0)

Episode: 2980 (3892), exploration: 0.1, score: 95.0
Scores: (min: 10.0, avg: 83.54, max: 154.0)

Episode: 2981 (3893), exploration: 0.1, score: 103.0
Scores: (min: 10.0, avg: 83.24, max: 154.0)

Episode: 2982 (3894), exploration: 0.1, score: 103.0
Scores: (min: 10.0, avg: 84.02, max: 154.0)

Episode: 2983 (3895), exploration: 0.1, score: 110.0
Scores: (min: 10.0, avg: 83.95, max: 154.0)

Episode: 2984 (3896), exploration: 0.1, score: 140.0
Scores: (min: 10.0, avg: 84.29, max: 154.0)

Episode: 2985 (3897), exploration: 0.1, score: 123.0
Scores: (min: 10.0, avg: 84.4, max: 154.0)

Episode: 2986 (3898), exploration: 0.1, score: 131.0
Scores: (min: 10.0, avg: 85.44, max: 154.0)

Episode: 2987 (3899), exploration: 0.1, score: 14.0
Scores: (min: 10.0, avg: 84.43, max: 154.0)

Episode: 2988 (3900), exploration: 0.1, score: 97.0
Scores: (min: 10.0, avg: 84.24, max: 154.0)

Episode: 2989 (3901), exploration: 0.1, score: 102.0
Scores: (min: 10.0, avg: 84.22, max: 154.0)

Episode: 2990 (3902), exploration: 0.1, score: 101.0
Scores: (min: 10.0, avg: 84.81, max: 154.0)

Episode: 2991 (3903), exploration: 0.1, score: 120.0
Scores: (min: 10.0, avg: 85.54, max: 154.0)

Episode: 2992 (3904), exploration: 0.1, score: 131.0
Scores: (min: 10.0, avg: 85.87, max: 154.0)

Episode: 2993 (3905), exploration: 0.1, score: 98.0
Scores: (min: 10.0, avg: 85.8, max: 154.0)

Episode: 2994 (3906), exploration: 0.1, score: 164.0
Scores: (min: 10.0, avg: 86.4, max: 164.0)

Episode: 2995 (3907), exploration: 0.1, score: 112.0
Scores: (min: 10.0, avg: 86.47, max: 164.0)

Episode: 2996 (3908), exploration: 0.1, score: 123.0
Scores: (min: 10.0, avg: 87.49, max: 164.0)

Episode: 2997 (3909), exploration: 0.1, score: 28.0
Scores: (min: 10.0, avg: 86.83, max: 164.0)

Episode: 2998 (3910), exploration: 0.1, score: 132.0
Scores: (min: 10.0, avg: 87.78, max: 164.0)

Episode: 2999 (3911), exploration: 0.1, score: 106.0
Scores: (min: 10.0, avg: 87.88, max: 164.0)

Episode: 3000 (3912), exploration: 0.1, score: 99.0
Scores: (min: 10.0, avg: 87.79, max: 164.0)

Episode: 3001 (3913), exploration: 0.1, score: 99.0
Scores: (min: 10.0, avg: 88.62, max: 164.0)

Episode: 3002 (3914), exploration: 0.1, score: 106.0
Scores: (min: 10.0, avg: 88.42, max: 164.0)

Episode: 3003 (3915), exploration: 0.1, score: 12.0
Scores: (min: 10.0, avg: 87.69, max: 164.0)

Episode: 3004 (3916), exploration: 0.1, score: 138.0
Scores: (min: 10.0, avg: 88.04, max: 164.0)

Episode: 3005 (3917), exploration: 0.1, score: 107.0
Scores: (min: 10.0, avg: 87.97, max: 164.0)

Episode: 3006 (3918), exploration: 0.1, score: 126.0
Scores: (min: 10.0, avg: 89.04, max: 164.0)

Episode: 3007 (3919), exploration: 0.1, score: 111.0
Scores: (min: 10.0, avg: 89.04, max: 164.0)

Episode: 3008 (3920), exploration: 0.1, score: 130.0
Model Saved
Scores: (min: 10.0, avg: 89.23, max: 164.0)

Episode: 3009 (3921), exploration: 0.1, score: 105.0
Scores: (min: 10.0, avg: 90.18, max: 164.0)

Episode: 3010 (3922), exploration: 0.1, score: 26.0
Scores: (min: 10.0, avg: 90.23, max: 164.0)

Episode: 3011 (3923), exploration: 0.1, score: 122.0
Scores: (min: 10.0, avg: 90.33, max: 164.0)

Episode: 3012 (3924), exploration: 0.1, score: 102.0
Scores: (min: 10.0, avg: 90.02, max: 164.0)

Episode: 3013 (3925), exploration: 0.1, score: 102.0
Scores: (min: 10.0, avg: 90.51, max: 164.0)

Episode: 3014 (3926), exploration: 0.1, score: 116.0
Scores: (min: 10.0, avg: 90.36, max: 164.0)
Weights of target Q-network updated

Episode: 3015 (3927), exploration: 0.1, score: 113.0
Scores: (min: 10.0, avg: 90.43, max: 164.0)

Episode: 3016 (3928), exploration: 0.1, score: 31.0
Scores: (min: 10.0, avg: 89.31, max: 164.0)

Episode: 3017 (3929), exploration: 0.1, score: 51.0
Scores: (min: 10.0, avg: 88.81, max: 164.0)

Episode: 3018 (3930), exploration: 0.1, score: 96.0
Scores: (min: 10.0, avg: 88.62, max: 164.0)

Episode: 3019 (3931), exploration: 0.1, score: 15.0
Scores: (min: 10.0, avg: 87.84, max: 164.0)

Episode: 3020 (3932), exploration: 0.1, score: 89.0
Scores: (min: 10.0, avg: 88.5, max: 164.0)

Episode: 3021 (3933), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 88.45, max: 164.0)

Episode: 3022 (3934), exploration: 0.1, score: 96.0
Scores: (min: 10.0, avg: 89.19, max: 164.0)

Episode: 3023 (3935), exploration: 0.1, score: 91.0
Scores: (min: 10.0, avg: 88.77, max: 164.0)

Episode: 3024 (3936), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 87.9, max: 164.0)

Episode: 3025 (3937), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 86.86, max: 164.0)

Episode: 3026 (3938), exploration: 0.1, score: 96.0
Scores: (min: 10.0, avg: 86.78, max: 164.0)

Episode: 3027 (3939), exploration: 0.1, score: 94.0
Scores: (min: 10.0, avg: 86.31, max: 164.0)

Episode: 3028 (3940), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 85.39, max: 164.0)

Episode: 3029 (3941), exploration: 0.1, score: 32.0
Scores: (min: 10.0, avg: 84.72, max: 164.0)

Episode: 3030 (3942), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 83.9, max: 164.0)

Episode: 3031 (3943), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 83.49, max: 164.0)

Episode: 3032 (3944), exploration: 0.1, score: 13.0
Scores: (min: 10.0, avg: 82.36, max: 164.0)

Episode: 3033 (3945), exploration: 0.1, score: 13.0
Scores: (min: 10.0, avg: 81.18, max: 164.0)

Episode: 3034 (3946), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 80.17, max: 164.0)

Episode: 3035 (3947), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 79.09, max: 164.0)

Episode: 3036 (3948), exploration: 0.1, score: 19.0
Scores: (min: 10.0, avg: 79.06, max: 164.0)

Episode: 3037 (3949), exploration: 0.1, score: 94.0
Scores: (min: 10.0, avg: 78.46, max: 164.0)

Episode: 3038 (3950), exploration: 0.1, score: 31.0
Scores: (min: 10.0, avg: 78.15, max: 164.0)

Episode: 3039 (3951), exploration: 0.1, score: 23.0
Scores: (min: 10.0, avg: 77.34, max: 164.0)

Episode: 3040 (3952), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 76.35, max: 164.0)

Episode: 3041 (3953), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 76.25, max: 164.0)

Episode: 3042 (3954), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 76.32, max: 164.0)

Episode: 3043 (3955), exploration: 0.1, score: 18.0
Scores: (min: 12.0, avg: 76.4, max: 164.0)

Episode: 3044 (3956), exploration: 0.1, score: 19.0
Scores: (min: 12.0, avg: 75.2, max: 164.0)

Episode: 3045 (3957), exploration: 0.1, score: 14.0
Scores: (min: 12.0, avg: 74.22, max: 164.0)

Episode: 3046 (3958), exploration: 0.1, score: 14.0
Scores: (min: 12.0, avg: 74.15, max: 164.0)

Episode: 3047 (3959), exploration: 0.1, score: 16.0
Scores: (min: 12.0, avg: 74.1, max: 164.0)

Episode: 3048 (3960), exploration: 0.1, score: 10.0
Scores: (min: 10.0, avg: 73.15, max: 164.0)

Episode: 3049 (3961), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 73.0, max: 164.0)

Episode: 3050 (3962), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 72.96, max: 164.0)

Episode: 3051 (3963), exploration: 0.1, score: 14.0
Scores: (min: 10.0, avg: 72.78, max: 164.0)

Episode: 3052 (3964), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 72.75, max: 164.0)

Episode: 3053 (3965), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 71.95, max: 164.0)

Episode: 3054 (3966), exploration: 0.1, score: 17.0
Scores: (min: 10.0, avg: 70.89, max: 164.0)

Episode: 3055 (3967), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 70.89, max: 164.0)

Episode: 3056 (3968), exploration: 0.1, score: 15.0
Scores: (min: 10.0, avg: 69.68, max: 164.0)

Episode: 3057 (3969), exploration: 0.1, score: 87.0
Scores: (min: 10.0, avg: 69.27, max: 164.0)

Episode: 3058 (3970), exploration: 0.1, score: 93.0
Scores: (min: 10.0, avg: 69.24, max: 164.0)

Episode: 3059 (3971), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 68.28, max: 164.0)

Episode: 3060 (3972), exploration: 0.1, score: 97.0
Scores: (min: 10.0, avg: 67.9, max: 164.0)

Episode: 3061 (3973), exploration: 0.1, score: 92.0
Scores: (min: 10.0, avg: 68.6, max: 164.0)

Episode: 3062 (3974), exploration: 0.1, score: 94.0
Scores: (min: 10.0, avg: 69.42, max: 164.0)

Episode: 3063 (3975), exploration: 0.1, score: 93.0
Scores: (min: 10.0, avg: 69.3, max: 164.0)

Episode: 3064 (3976), exploration: 0.1, score: 15.0
Scores: (min: 10.0, avg: 68.38, max: 164.0)

Episode: 3065 (3977), exploration: 0.1, score: 101.0
Scores: (min: 10.0, avg: 68.26, max: 164.0)

Episode: 3066 (3978), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 67.25, max: 164.0)

Episode: 3067 (3979), exploration: 0.1, score: 94.0
Scores: (min: 10.0, avg: 67.58, max: 164.0)

Episode: 3068 (3980), exploration: 0.1, score: 15.0
Scores: (min: 10.0, avg: 67.51, max: 164.0)

Episode: 3069 (3981), exploration: 0.1, score: 19.0
Scores: (min: 10.0, avg: 66.54, max: 164.0)

Episode: 3070 (3982), exploration: 0.1, score: 23.0
Scores: (min: 10.0, avg: 66.6, max: 164.0)

Episode: 3071 (3983), exploration: 0.1, score: 24.0
Scores: (min: 10.0, avg: 65.62, max: 164.0)

Episode: 3072 (3984), exploration: 0.1, score: 99.0
Model Saved
Scores: (min: 10.0, avg: 66.13, max: 164.0)

Episode: 3073 (3985), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 65.27, max: 164.0)

Episode: 3074 (3986), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 63.92, max: 164.0)

Episode: 3075 (3987), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 63.86, max: 164.0)

Episode: 3076 (3988), exploration: 0.1, score: 26.0
Scores: (min: 10.0, avg: 63.01, max: 164.0)

Episode: 3077 (3989), exploration: 0.1, score: 13.0
Scores: (min: 10.0, avg: 62.83, max: 164.0)

Episode: 3078 (3990), exploration: 0.1, score: 87.0
Scores: (min: 10.0, avg: 62.38, max: 164.0)

Episode: 3079 (3991), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 62.42, max: 164.0)

Episode: 3080 (3992), exploration: 0.1, score: 24.0
Scores: (min: 10.0, avg: 61.71, max: 164.0)

Episode: 3081 (3993), exploration: 0.1, score: 24.0
Scores: (min: 10.0, avg: 60.92, max: 164.0)

Episode: 3082 (3994), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 60.07, max: 164.0)

Episode: 3083 (3995), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 59.15, max: 164.0)

Episode: 3084 (3996), exploration: 0.1, score: 100.0
Scores: (min: 10.0, avg: 58.75, max: 164.0)

Episode: 3085 (3997), exploration: 0.1, score: 94.0
Scores: (min: 10.0, avg: 58.46, max: 164.0)

Episode: 3086 (3998), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 57.31, max: 164.0)

Episode: 3087 (3999), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 57.35, max: 164.0)

Episode: 3088 (4000), exploration: 0.1, score: 40.0
Scores: (min: 10.0, avg: 56.78, max: 164.0)

Episode: 3089 (4001), exploration: 0.1, score: 19.0
Scores: (min: 10.0, avg: 55.95, max: 164.0)

Episode: 3090 (4002), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 55.12, max: 164.0)

Episode: 3091 (4003), exploration: 0.1, score: 22.0
Scores: (min: 10.0, avg: 54.14, max: 164.0)

Episode: 3092 (4004), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 53.01, max: 164.0)

Episode: 3093 (4005), exploration: 0.1, score: 91.0
Scores: (min: 10.0, avg: 52.94, max: 164.0)

Episode: 3094 (4006), exploration: 0.1, score: 29.0
Scores: (min: 10.0, avg: 51.59, max: 138.0)

Episode: 3095 (4007), exploration: 0.1, score: 98.0
Scores: (min: 10.0, avg: 51.45, max: 138.0)

Episode: 3096 (4008), exploration: 0.1, score: 23.0
Scores: (min: 10.0, avg: 50.45, max: 138.0)

Episode: 3097 (4009), exploration: 0.1, score: 108.0
Scores: (min: 10.0, avg: 51.25, max: 138.0)

Episode: 3098 (4010), exploration: 0.1, score: 28.0
Scores: (min: 10.0, avg: 50.21, max: 138.0)

Episode: 3099 (4011), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 49.35, max: 138.0)

Episode: 3100 (4012), exploration: 0.1, score: 104.0
Scores: (min: 10.0, avg: 49.4, max: 138.0)

Episode: 3101 (4013), exploration: 0.1, score: 95.0
Scores: (min: 10.0, avg: 49.36, max: 138.0)

Episode: 3102 (4014), exploration: 0.1, score: 30.0
Scores: (min: 10.0, avg: 48.6, max: 138.0)

Episode: 3103 (4015), exploration: 0.1, score: 12.0
Scores: (min: 10.0, avg: 48.6, max: 138.0)

Episode: 3104 (4016), exploration: 0.1, score: 15.0
Scores: (min: 10.0, avg: 47.37, max: 130.0)

Episode: 3105 (4017), exploration: 0.1, score: 26.0
Scores: (min: 10.0, avg: 46.56, max: 130.0)

Episode: 3106 (4018), exploration: 0.1, score: 10.0
Scores: (min: 10.0, avg: 45.4, max: 130.0)

Episode: 3107 (4019), exploration: 0.1, score: 96.0
Scores: (min: 10.0, avg: 45.25, max: 130.0)

Episode: 3108 (4020), exploration: 0.1, score: 19.0
Scores: (min: 10.0, avg: 44.14, max: 122.0)

Episode: 3109 (4021), exploration: 0.1, score: 23.0
Scores: (min: 10.0, avg: 43.32, max: 122.0)

Episode: 3110 (4022), exploration: 0.1, score: 23.0
Scores: (min: 10.0, avg: 43.29, max: 122.0)

Episode: 3111 (4023), exploration: 0.1, score: 91.0
Scores: (min: 10.0, avg: 42.98, max: 116.0)

Episode: 3112 (4024), exploration: 0.1, score: 95.0
Scores: (min: 10.0, avg: 42.91, max: 116.0)

Episode: 3113 (4025), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 42.1, max: 116.0)

Episode: 3114 (4026), exploration: 0.1, score: 101.0
Scores: (min: 10.0, avg: 41.95, max: 113.0)

Episode: 3115 (4027), exploration: 0.1, score: 93.0
Scores: (min: 10.0, avg: 41.75, max: 108.0)

Episode: 3116 (4028), exploration: 0.1, score: 96.0
Scores: (min: 10.0, avg: 42.4, max: 108.0)

Episode: 3117 (4029), exploration: 0.1, score: 17.0
Scores: (min: 10.0, avg: 42.06, max: 108.0)

Episode: 3118 (4030), exploration: 0.1, score: 95.0
Scores: (min: 10.0, avg: 42.05, max: 108.0)

Episode: 3119 (4031), exploration: 0.1, score: 103.0
Scores: (min: 10.0, avg: 42.93, max: 108.0)

Episode: 3120 (4032), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 42.2, max: 108.0)

Episode: 3121 (4033), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 42.22, max: 108.0)

Episode: 3122 (4034), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 41.47, max: 108.0)

Episode: 3123 (4035), exploration: 0.1, score: 24.0
Scores: (min: 10.0, avg: 40.8, max: 108.0)

Episode: 3124 (4036), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 40.81, max: 108.0)

Episode: 3125 (4037), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 40.81, max: 108.0)

Episode: 3126 (4038), exploration: 0.1, score: 24.0
Scores: (min: 10.0, avg: 40.09, max: 108.0)

Episode: 3127 (4039), exploration: 0.1, score: 12.0
Scores: (min: 10.0, avg: 39.27, max: 108.0)

Episode: 3128 (4040), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 39.25, max: 108.0)

Episode: 3129 (4041), exploration: 0.1, score: 11.0
Scores: (min: 10.0, avg: 39.04, max: 108.0)

Episode: 3130 (4042), exploration: 0.1, score: 89.0
Scores: (min: 10.0, avg: 39.77, max: 108.0)

Episode: 3131 (4043), exploration: 0.1, score: 30.0
Scores: (min: 10.0, avg: 39.89, max: 108.0)

Episode: 3132 (4044), exploration: 0.1, score: 17.0
Scores: (min: 10.0, avg: 39.93, max: 108.0)

Episode: 3133 (4045), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 40.01, max: 108.0)

Episode: 3134 (4046), exploration: 0.1, score: 19.0
Scores: (min: 10.0, avg: 40.02, max: 108.0)

Episode: 3135 (4047), exploration: 0.1, score: 26.0
Scores: (min: 10.0, avg: 40.12, max: 108.0)

Episode: 3136 (4048), exploration: 0.1, score: 17.0
Model Saved
Scores: (min: 10.0, avg: 40.1, max: 108.0)

Episode: 3137 (4049), exploration: 0.1, score: 14.0
Scores: (min: 10.0, avg: 39.3, max: 108.0)

Episode: 3138 (4050), exploration: 0.1, score: 13.0
Scores: (min: 10.0, avg: 39.12, max: 108.0)

Episode: 3139 (4051), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 39.07, max: 108.0)
Weights of target Q-network updated

Episode: 3140 (4052), exploration: 0.1, score: 97.0
Scores: (min: 10.0, avg: 39.88, max: 108.0)

Episode: 3141 (4053), exploration: 0.1, score: 15.0
Scores: (min: 10.0, avg: 39.87, max: 108.0)

Episode: 3142 (4054), exploration: 0.1, score: 40.0
Scores: (min: 10.0, avg: 40.06, max: 108.0)

Episode: 3143 (4055), exploration: 0.1, score: 19.0
Scores: (min: 10.0, avg: 40.07, max: 108.0)

Episode: 3144 (4056), exploration: 0.1, score: 25.0
Scores: (min: 10.0, avg: 40.13, max: 108.0)

Episode: 3145 (4057), exploration: 0.1, score: 14.0
Scores: (min: 10.0, avg: 40.13, max: 108.0)

Episode: 3146 (4058), exploration: 0.1, score: 23.0
Scores: (min: 10.0, avg: 40.22, max: 108.0)

Episode: 3147 (4059), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 40.27, max: 108.0)

Episode: 3148 (4060), exploration: 0.1, score: 17.0
Scores: (min: 10.0, avg: 40.34, max: 108.0)

Episode: 3149 (4061), exploration: 0.1, score: 12.0
Scores: (min: 10.0, avg: 40.25, max: 108.0)

Episode: 3150 (4062), exploration: 0.1, score: 15.0
Scores: (min: 10.0, avg: 40.22, max: 108.0)

Episode: 3151 (4063), exploration: 0.1, score: 15.0
Scores: (min: 10.0, avg: 40.23, max: 108.0)

Episode: 3152 (4064), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 40.25, max: 108.0)

Episode: 3153 (4065), exploration: 0.1, score: 13.0
Scores: (min: 10.0, avg: 40.22, max: 108.0)

Episode: 3154 (4066), exploration: 0.1, score: 37.0
Scores: (min: 10.0, avg: 40.42, max: 108.0)

Episode: 3155 (4067), exploration: 0.1, score: 17.0
Scores: (min: 10.0, avg: 40.38, max: 108.0)

Episode: 3156 (4068), exploration: 0.1, score: 14.0
Scores: (min: 10.0, avg: 40.37, max: 108.0)

Episode: 3157 (4069), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 39.7, max: 108.0)

Episode: 3158 (4070), exploration: 0.1, score: 14.0
Scores: (min: 10.0, avg: 38.91, max: 108.0)

Episode: 3159 (4071), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 38.91, max: 108.0)

Episode: 3160 (4072), exploration: 0.1, score: 18.0
Scores: (min: 10.0, avg: 38.12, max: 108.0)

Episode: 3161 (4073), exploration: 0.1, score: 21.0
Scores: (min: 10.0, avg: 37.41, max: 108.0)

Episode: 3162 (4074), exploration: 0.1, score: 94.0
Scores: (min: 10.0, avg: 37.41, max: 108.0)

Episode: 3163 (4075), exploration: 0.1, score: 17.0
Scores: (min: 10.0, avg: 36.65, max: 108.0)

Episode: 3164 (4076), exploration: 0.1, score: 25.0
Scores: (min: 10.0, avg: 36.75, max: 108.0)

Episode: 3165 (4077), exploration: 0.1, score: 13.0
Scores: (min: 10.0, avg: 35.87, max: 108.0)

Episode: 3166 (4078), exploration: 0.1, score: 14.0
Scores: (min: 10.0, avg: 35.81, max: 108.0)

Episode: 3167 (4079), exploration: 0.1, score: 19.0
Scores: (min: 10.0, avg: 35.06, max: 108.0)

Episode: 3168 (4080), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 35.11, max: 108.0)

Episode: 3169 (4081), exploration: 0.1, score: 25.0
Scores: (min: 10.0, avg: 35.17, max: 108.0)

Episode: 3170 (4082), exploration: 0.1, score: 13.0
Scores: (min: 10.0, avg: 35.07, max: 108.0)

Episode: 3171 (4083), exploration: 0.1, score: 20.0
Scores: (min: 10.0, avg: 35.03, max: 108.0)

Episode: 3172 (4084), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 34.2, max: 108.0)

Episode: 3173 (4085), exploration: 0.1, score: 16.0
Scores: (min: 10.0, avg: 34.16, max: 108.0)

Episode: 3174 (4086), exploration: 0.1, score: 14.0
Scores: (min: 10.0, avg: 34.14, max: 108.0)

Episode: 3175 (4087), exploration: 0.1, score: 14.0
Scores: (min: 10.0, avg: 34.08, max: 108.0)
