Results of experiments stored in: ./experiments/CartPole-v1_15

Episode: 1 (908), exploration: 0.9991603023395271, score: 46.0
Scores: (min: 10.0, avg: 27.76, max: 77.0)

Episode: 714 (1621), exploration: 0.6351670571403666, score: 37.0
Scores: (min: 10.0, avg: 27.76, max: 77.0)

Episode: 715 (1622), exploration: 0.6344814058970784, score: 39.0
Scores: (min: 10.0, avg: 27.78, max: 77.0)

Episode: 716 (1623), exploration: 0.6340247163108903, score: 22.0
Scores: (min: 10.0, avg: 27.83, max: 77.0)

Episode: 717 (1624), exploration: 0.6337204392224144, score: 15.0
Scores: (min: 10.0, avg: 27.75, max: 77.0)

Episode: 718 (1625), exploration: 0.6334923272399223, score: 12.0
Scores: (min: 10.0, avg: 27.53, max: 77.0)

Episode: 719 (1626), exploration: 0.6328084838369894, score: 39.0
Scores: (min: 10.0, avg: 27.65, max: 77.0)

Episode: 720 (1627), exploration: 0.6324288898601746, score: 18.0
Scores: (min: 10.0, avg: 27.66, max: 77.0)

Episode: 721 (1628), exploration: 0.6322012427796602, score: 11.0
Scores: (min: 10.0, avg: 27.64, max: 77.0)

Episode: 722 (1629), exploration: 0.6318978408009437, score: 16.0
Scores: (min: 10.0, avg: 27.63, max: 77.0)

Episode: 723 (1630), exploration: 0.6316703848751501, score: 15.0
Scores: (min: 10.0, avg: 27.58, max: 77.0)

Episode: 724 (1631), exploration: 0.630837080070001, score: 44.0
Scores: (min: 10.0, avg: 27.88, max: 77.0)

Episode: 725 (1632), exploration: 0.6306100059722477, score: 11.0
Scores: (min: 10.0, avg: 27.89, max: 77.0)

Episode: 726 (1633), exploration: 0.6300804842255622, score: 28.0
Scores: (min: 10.0, avg: 27.87, max: 77.0)

Episode: 727 (1634), exploration: 0.6297025266557293, score: 18.0
Scores: (min: 10.0, avg: 27.82, max: 77.0)

Episode: 728 (1635), exploration: 0.6288718178654472, score: 47.0
Scores: (min: 10.0, avg: 28.16, max: 77.0)

Episode: 729 (1636), exploration: 0.6285700137230502, score: 14.0
Scores: (min: 10.0, avg: 28.03, max: 77.0)

Episode: 730 (1637), exploration: 0.6283437556712483, score: 13.0
Scores: (min: 10.0, avg: 27.52, max: 77.0)

Episode: 731 (1638), exploration: 0.6257100884471276, score: 139.0
Scores: (min: 10.0, avg: 28.78, max: 139.0)

Episode: 732 (1639), exploration: 0.6252597123152022, score: 23.0
Scores: (min: 10.0, avg: 28.87, max: 139.0)

Episode: 733 (1640), exploration: 0.6240602935115244, score: 65.0
Scores: (min: 10.0, avg: 29.34, max: 139.0)

Episode: 734 (1641), exploration: 0.623162239558592, score: 50.0
Scores: (min: 10.0, avg: 29.7, max: 139.0)

Episode: 735 (1642), exploration: 0.6226389716839397, score: 28.0
Scores: (min: 10.0, avg: 29.61, max: 139.0)

Episode: 736 (1643), exploration: 0.6221161431960975, score: 28.0
Scores: (min: 10.0, avg: 29.73, max: 139.0)

Episode: 737 (1644), exploration: 0.6212954424257288, score: 41.0
Scores: (min: 10.0, avg: 30.01, max: 139.0)

Episode: 738 (1645), exploration: 0.6206247653373002, score: 36.0
Scores: (min: 10.0, avg: 29.94, max: 139.0)

Episode: 739 (1646), exploration: 0.6196572874824845, score: 52.0
Scores: (min: 10.0, avg: 30.21, max: 139.0)

Episode: 740 (1647), exploration: 0.6192855823299374, score: 23.0
Scores: (min: 10.0, avg: 29.91, max: 139.0)

Episode: 741 (1648), exploration: 0.6185428407998107, score: 39.0
Scores: (min: 10.0, avg: 30.14, max: 139.0)

Episode: 742 (1649), exploration: 0.6183201920971046, score: 11.0
Scores: (min: 10.0, avg: 29.9, max: 139.0)

Episode: 743 (1650), exploration: 0.6169119435759257, score: 78.0
Scores: (min: 10.0, avg: 30.47, max: 139.0)

Episode: 744 (1651), exploration: 0.6156546506467891, score: 66.0
Scores: (min: 10.0, avg: 30.96, max: 139.0)

Episode: 745 (1652), exploration: 0.6151376868769818, score: 27.0
Scores: (min: 10.0, avg: 31.09, max: 139.0)

Episode: 746 (1653), exploration: 0.6149162638825912, score: 15.0
Scores: (min: 10.0, avg: 30.92, max: 139.0)

Episode: 747 (1654), exploration: 0.6130006001866016, score: 102.0
Scores: (min: 10.0, avg: 31.45, max: 139.0)

Episode: 748 (1655), exploration: 0.6119715620688294, score: 55.0
Scores: (min: 10.0, avg: 31.89, max: 139.0)

Episode: 749 (1656), exploration: 0.6102115140508417, score: 96.0
Scores: (min: 10.0, avg: 32.3, max: 139.0)

Episode: 750 (1657), exploration: 0.6098454750023253, score: 20.0
Scores: (min: 10.0, avg: 32.36, max: 139.0)

Episode: 751 (1658), exploration: 0.6083835131988049, score: 83.0
Scores: (min: 10.0, avg: 32.87, max: 139.0)

Episode: 752 (1659), exploration: 0.6080915416725999, score: 16.0
Scores: (min: 10.0, avg: 32.86, max: 139.0)

Episode: 753 (1660), exploration: 0.6052521522448225, score: 156.0
Scores: (min: 10.0, avg: 34.25, max: 156.0)

Episode: 754 (1661), exploration: 0.6048890880993273, score: 20.0
Scores: (min: 10.0, avg: 33.85, max: 156.0)

Episode: 755 (1662), exploration: 0.6042361213708981, score: 36.0
Scores: (min: 10.0, avg: 33.98, max: 156.0)

Episode: 756 (1663), exploration: 0.6025706291809242, score: 91.0
Scores: (min: 10.0, avg: 34.57, max: 156.0)

Episode: 757 (1664), exploration: 0.6021369084623467, score: 22.0
Scores: (min: 10.0, avg: 34.46, max: 156.0)

Episode: 758 (1665), exploration: 0.599469187246193, score: 149.0
Scores: (min: 10.0, avg: 35.59, max: 156.0)

Episode: 759 (1666), exploration: 0.5988939384744122, score: 33.0
Scores: (min: 10.0, avg: 35.15, max: 156.0)

Episode: 760 (1667), exploration: 0.5978885810718169, score: 55.0
Scores: (min: 10.0, avg: 35.39, max: 156.0)

Episode: 761 (1668), exploration: 0.5976733670103845, score: 13.0
Scores: (min: 10.0, avg: 34.91, max: 156.0)

Episode: 762 (1669), exploration: 0.597099841502129, score: 33.0
Scores: (min: 10.0, avg: 35.08, max: 156.0)

Episode: 763 (1670), exploration: 0.5960974958325908, score: 55.0
Scores: (min: 10.0, avg: 35.44, max: 156.0)

Episode: 764 (1671), exploration: 0.5945971313726843, score: 83.0
Scores: (min: 10.0, avg: 35.76, max: 156.0)

Episode: 765 (1672), exploration: 0.5940978495525467, score: 29.0
Scores: (min: 10.0, avg: 35.77, max: 156.0)

Episode: 766 (1673), exploration: 0.5935989869781856, score: 29.0
Scores: (min: 10.0, avg: 35.47, max: 156.0)

Episode: 767 (1674), exploration: 0.5904020002587461, score: 178.0
Scores: (min: 10.0, avg: 37.12, max: 178.0)

Episode: 768 (1675), exploration: 0.5887746398848828, score: 93.0
Model Saved
Scores: (min: 10.0, avg: 37.89, max: 178.0)

Episode: 769 (1676), exploration: 0.58701085713319, score: 100.0
Scores: (min: 10.0, avg: 38.73, max: 178.0)

Episode: 770 (1677), exploration: 0.5855333635456825, score: 85.0
Scores: (min: 10.0, avg: 39.38, max: 178.0)

Episode: 771 (1678), exploration: 0.5836391920102366, score: 106.0
Scores: (min: 10.0, avg: 40.15, max: 178.0)

Episode: 772 (1679), exploration: 0.582589523468361, score: 62.0
Scores: (min: 10.0, avg: 40.46, max: 178.0)

Episode: 773 (1680), exploration: 0.5807745680584561, score: 103.0
Scores: (min: 10.0, avg: 41.29, max: 178.0)

Episode: 774 (1681), exploration: 0.5791042435029272, score: 97.0
Scores: (min: 10.0, avg: 42.01, max: 178.0)

Episode: 775 (1682), exploration: 0.5787568643378301, score: 19.0
Scores: (min: 10.0, avg: 42.07, max: 178.0)

Episode: 776 (1683), exploration: 0.5782014910468367, score: 30.0
Scores: (min: 10.0, avg: 42.06, max: 178.0)

Episode: 777 (1684), exploration: 0.577508023812276, score: 41.0
Scores: (min: 10.0, avg: 42.29, max: 178.0)

Episode: 778 (1685), exploration: 0.57584709393304, score: 98.0
Scores: (min: 10.0, avg: 42.85, max: 178.0)

Episode: 779 (1686), exploration: 0.5756398138548235, score: 12.0
Scores: (min: 10.0, avg: 42.76, max: 178.0)

Episode: 780 (1687), exploration: 0.5748114393921755, score: 45.0
Scores: (min: 10.0, avg: 42.85, max: 178.0)

Episode: 781 (1688), exploration: 0.5745355795610027, score: 18.0
Scores: (min: 10.0, avg: 42.9, max: 178.0)

Episode: 782 (1689), exploration: 0.5743287715713049, score: 11.0
Scores: (min: 10.0, avg: 42.86, max: 178.0)

Episode: 783 (1690), exploration: 0.5739842570017814, score: 20.0
Scores: (min: 10.0, avg: 42.87, max: 178.0)

Episode: 784 (1691), exploration: 0.5732270522144555, score: 45.0
Scores: (min: 10.0, avg: 42.71, max: 178.0)

Episode: 785 (1692), exploration: 0.5730207152380765, score: 12.0
Scores: (min: 10.0, avg: 42.4, max: 178.0)

Episode: 786 (1693), exploration: 0.5713041262659411, score: 98.0
Scores: (min: 10.0, avg: 42.94, max: 178.0)

Episode: 787 (1694), exploration: 0.5706874138907219, score: 37.0
Scores: (min: 10.0, avg: 43.03, max: 178.0)

Episode: 788 (1695), exploration: 0.5697294065053332, score: 57.0
Scores: (min: 10.0, avg: 43.38, max: 178.0)

Episode: 789 (1696), exploration: 0.5682272145048025, score: 86.0
Scores: (min: 10.0, avg: 44.06, max: 178.0)

Episode: 790 (1697), exploration: 0.5673414180022441, score: 53.0
Scores: (min: 10.0, avg: 44.45, max: 178.0)

Episode: 791 (1698), exploration: 0.5659134319661435, score: 85.0
Scores: (min: 10.0, avg: 45.09, max: 178.0)

Episode: 792 (1699), exploration: 0.565506096512873, score: 23.0
Scores: (min: 10.0, avg: 44.94, max: 178.0)

Episode: 793 (1700), exploration: 0.564150427992488, score: 79.0
Scores: (min: 10.0, avg: 45.58, max: 178.0)

Episode: 794 (1701), exploration: 0.5638120189636061, score: 22.0
Scores: (min: 10.0, avg: 45.66, max: 178.0)

Episode: 795 (1702), exploration: 0.5621904791928041, score: 97.0
Scores: (min: 10.0, avg: 46.45, max: 178.0)

Episode: 796 (1703), exploration: 0.5603045761177983, score: 111.0
Scores: (min: 10.0, avg: 47.15, max: 178.0)

Episode: 797 (1704), exploration: 0.5599012778294196, score: 24.0
Scores: (min: 10.0, avg: 47.27, max: 178.0)

Episode: 798 (1705), exploration: 0.559028460440496, score: 50.0
Scores: (min: 10.0, avg: 47.4, max: 178.0)

Episode: 799 (1706), exploration: 0.5582909854639032, score: 47.0
Scores: (min: 10.0, avg: 47.69, max: 178.0)

Episode: 800 (1707), exploration: 0.5574206783231852, score: 51.0
Scores: (min: 10.0, avg: 48.01, max: 178.0)

Episode: 801 (1708), exploration: 0.5564181634841603, score: 60.0
Scores: (min: 10.0, avg: 48.35, max: 178.0)

Episode: 802 (1709), exploration: 0.5561511308363712, score: 16.0
Scores: (min: 10.0, avg: 48.38, max: 178.0)

Episode: 803 (1710), exploration: 0.5558842263411834, score: 16.0
Scores: (min: 10.0, avg: 47.97, max: 178.0)

Episode: 804 (1711), exploration: 0.5552841594664447, score: 37.0
Scores: (min: 10.0, avg: 48.01, max: 178.0)

Episode: 805 (1712), exploration: 0.5532886108997979, score: 117.0
Scores: (min: 11.0, avg: 49.08, max: 178.0)

Episode: 806 (1713), exploration: 0.5530230801668778, score: 19.0
Scores: (min: 11.0, avg: 48.97, max: 178.0)

Episode: 807 (1714), exploration: 0.5519622309418992, score: 64.0
Scores: (min: 11.0, avg: 49.44, max: 178.0)

Episode: 808 (1715), exploration: 0.5514325696979623, score: 32.0
Scores: (min: 11.0, avg: 49.16, max: 178.0)

Episode: 809 (1716), exploration: 0.550572953985855, score: 51.0
Scores: (min: 11.0, avg: 49.51, max: 178.0)

Episode: 810 (1717), exploration: 0.5503087265336396, score: 17.0
Scores: (min: 11.0, avg: 49.49, max: 178.0)

Episode: 811 (1718), exploration: 0.5485943362809728, score: 102.0
Scores: (min: 11.0, avg: 50.06, max: 178.0)

Episode: 812 (1719), exploration: 0.5481994668362693, score: 24.0
Scores: (min: 11.0, avg: 50.04, max: 178.0)

Episode: 813 (1720), exploration: 0.5465572344801304, score: 102.0
Scores: (min: 11.0, avg: 50.48, max: 178.0)

Episode: 814 (1721), exploration: 0.5454433274575219, score: 66.0
Scores: (min: 11.0, avg: 50.77, max: 178.0)

Episode: 815 (1722), exploration: 0.5434179263348019, score: 124.0
Scores: (min: 11.0, avg: 51.62, max: 178.0)

Episode: 816 (1723), exploration: 0.543026782787334, score: 25.0
Scores: (min: 11.0, avg: 51.65, max: 178.0)

Episode: 817 (1724), exploration: 0.5394543935263971, score: 220.0
Scores: (min: 11.0, avg: 53.7, max: 220.0)

Episode: 818 (1725), exploration: 0.5381611778670142, score: 81.0
Scores: (min: 11.0, avg: 54.39, max: 220.0)

Episode: 819 (1726), exploration: 0.537193301023583, score: 57.0
Scores: (min: 11.0, avg: 54.57, max: 220.0)

Episode: 820 (1727), exploration: 0.5363558825840963, score: 54.0
Scores: (min: 11.0, avg: 54.93, max: 220.0)

Episode: 821 (1728), exploration: 0.5359055058043094, score: 29.0
Scores: (min: 11.0, avg: 55.11, max: 220.0)

Episode: 822 (1729), exploration: 0.5344283573801867, score: 89.0
Scores: (min: 11.0, avg: 55.84, max: 220.0)

Episode: 823 (1730), exploration: 0.5313587149171906, score: 193.0
Scores: (min: 11.0, avg: 57.62, max: 220.0)

Episode: 824 (1731), exploration: 0.5311037086397506, score: 18.0
Scores: (min: 11.0, avg: 57.36, max: 220.0)

Episode: 825 (1732), exploration: 0.530275783127561, score: 51.0
Scores: (min: 11.0, avg: 57.76, max: 220.0)

Episode: 826 (1733), exploration: 0.5296397956965806, score: 40.0
Scores: (min: 11.0, avg: 57.88, max: 220.0)

Episode: 827 (1734), exploration: 0.5273565501432084, score: 144.0
Scores: (min: 11.0, avg: 59.14, max: 220.0)

Episode: 828 (1735), exploration: 0.5260292051517174, score: 85.0
Scores: (min: 11.0, avg: 59.52, max: 220.0)

Episode: 829 (1736), exploration: 0.5249571351309574, score: 65.0
Scores: (min: 11.0, avg: 60.03, max: 220.0)

Episode: 830 (1737), exploration: 0.5227568070646971, score: 140.0
Scores: (min: 11.0, avg: 61.3, max: 220.0)

Episode: 831 (1738), exploration: 0.5225059289598808, score: 19.0
Scores: (min: 11.0, avg: 60.1, max: 220.0)

Episode: 832 (1739), exploration: 0.5218792603206469, score: 39.0
Model Saved
Scores: (min: 11.0, avg: 60.26, max: 220.0)

Episode: 833 (1740), exploration: 0.5213159011859709, score: 37.0
Scores: (min: 11.0, avg: 59.98, max: 220.0)

Episode: 834 (1741), exploration: 0.5209406663233366, score: 22.0
Scores: (min: 11.0, avg: 59.7, max: 220.0)

Episode: 835 (1742), exploration: 0.5206906598091743, score: 16.0
Scores: (min: 11.0, avg: 59.58, max: 220.0)

Episode: 836 (1743), exploration: 0.5188816971937752, score: 118.0
Scores: (min: 11.0, avg: 60.48, max: 220.0)

Episode: 837 (1744), exploration: 0.5171410761329078, score: 111.0
Scores: (min: 11.0, avg: 61.18, max: 220.0)

Episode: 838 (1745), exploration: 0.5161490583862801, score: 63.0
Scores: (min: 11.0, avg: 61.45, max: 220.0)

Episode: 839 (1746), exploration: 0.5146645986768652, score: 96.0
Scores: (min: 11.0, avg: 61.89, max: 220.0)

Episode: 840 (1747), exploration: 0.5132459978365056, score: 93.0
Scores: (min: 11.0, avg: 62.59, max: 220.0)

Episode: 841 (1748), exploration: 0.5111560950695894, score: 137.0
Scores: (min: 11.0, avg: 63.57, max: 220.0)

Episode: 842 (1749), exploration: 0.5079762217635208, score: 206.0
Scores: (min: 11.0, avg: 65.52, max: 220.0)

Episode: 843 (1750), exploration: 0.5067584676540687, score: 79.0
Scores: (min: 11.0, avg: 65.53, max: 220.0)

Episode: 844 (1751), exploration: 0.5065152673700236, score: 19.0
Scores: (min: 11.0, avg: 65.06, max: 220.0)

Episode: 845 (1752), exploration: 0.5056043053417425, score: 59.0
Scores: (min: 11.0, avg: 65.38, max: 220.0)

Episode: 846 (1753), exploration: 0.5051797505894221, score: 29.0
Scores: (min: 11.0, avg: 65.52, max: 220.0)

Episode: 847 (1754), exploration: 0.5028812376059004, score: 152.0
Scores: (min: 11.0, avg: 66.02, max: 220.0)

Episode: 848 (1755), exploration: 0.5023383864899386, score: 35.0
Scores: (min: 11.0, avg: 65.82, max: 220.0)

Episode: 849 (1756), exploration: 0.5004730474514643, score: 124.0
Scores: (min: 11.0, avg: 66.1, max: 220.0)

Episode: 850 (1757), exploration: 0.49957295228794896, score: 61.0
Scores: (min: 11.0, avg: 66.51, max: 220.0)

Episode: 851 (1758), exploration: 0.4978373559653943, score: 115.0
Scores: (min: 11.0, avg: 66.83, max: 220.0)

Episode: 852 (1759), exploration: 0.4963459925775762, score: 98.0
Scores: (min: 11.0, avg: 67.65, max: 220.0)

Episode: 853 (1760), exploration: 0.4955127814097399, score: 56.0
Scores: (min: 11.0, avg: 66.65, max: 220.0)

Episode: 854 (1761), exploration: 0.49426558649304564, score: 84.0
Scores: (min: 11.0, avg: 67.29, max: 220.0)

Episode: 855 (1762), exploration: 0.4932582520857864, score: 71.0
Scores: (min: 11.0, avg: 67.64, max: 220.0)

Episode: 856 (1763), exploration: 0.4925484288079592, score: 45.0
Scores: (min: 11.0, avg: 67.18, max: 220.0)

Episode: 857 (1764), exploration: 0.49201673177047056, score: 39.0
Scores: (min: 11.0, avg: 67.35, max: 220.0)

Episode: 858 (1765), exploration: 0.49178060624606557, score: 13.0
Scores: (min: 11.0, avg: 65.99, max: 220.0)

Episode: 859 (1766), exploration: 0.4913086951024282, score: 34.0
Scores: (min: 11.0, avg: 66.0, max: 220.0)

Episode: 860 (1767), exploration: 0.4906605566013311, score: 42.0
Scores: (min: 11.0, avg: 65.87, max: 220.0)

Episode: 861 (1768), exploration: 0.4890732939144498, score: 109.0
Scores: (min: 11.0, avg: 66.83, max: 220.0)

Episode: 862 (1769), exploration: 0.488721266765762, score: 25.0
Scores: (min: 11.0, avg: 66.75, max: 220.0)

Episode: 863 (1770), exploration: 0.48684806355902766, score: 128.0
Scores: (min: 11.0, avg: 67.48, max: 220.0)

Episode: 864 (1771), exploration: 0.4849820400894815, score: 126.0
Scores: (min: 11.0, avg: 67.91, max: 220.0)

Episode: 865 (1772), exploration: 0.4831231688381521, score: 128.0
Scores: (min: 11.0, avg: 68.9, max: 220.0)

Episode: 866 (1773), exploration: 0.4817336925479747, score: 97.0
Scores: (min: 11.0, avg: 69.58, max: 220.0)

Episode: 867 (1774), exploration: 0.47931171791935406, score: 170.0
Scores: (min: 11.0, avg: 69.5, max: 220.0)

Episode: 868 (1775), exploration: 0.477990562340395, score: 92.0
Scores: (min: 11.0, avg: 69.49, max: 220.0)

Episode: 869 (1776), exploration: 0.47558740675336214, score: 166.0
Scores: (min: 11.0, avg: 70.15, max: 220.0)

Episode: 870 (1777), exploration: 0.47365084720594397, score: 136.0
Scores: (min: 11.0, avg: 70.66, max: 220.0)

Episode: 871 (1778), exploration: 0.47217527112207514, score: 104.0
Scores: (min: 11.0, avg: 70.64, max: 220.0)

Episode: 872 (1779), exploration: 0.4707607832305046, score: 102.0
Scores: (min: 11.0, avg: 71.04, max: 220.0)

Episode: 873 (1780), exploration: 0.46845019025857587, score: 162.0
Scores: (min: 11.0, avg: 71.63, max: 220.0)

Episode: 874 (1781), exploration: 0.4682253746381104, score: 15.0
Scores: (min: 11.0, avg: 70.81, max: 220.0)

Episode: 875 (1782), exploration: 0.4680006669097202, score: 19.0
Scores: (min: 11.0, avg: 70.81, max: 220.0)

Episode: 876 (1783), exploration: 0.4667667006618005, score: 85.0
Scores: (min: 11.0, avg: 71.36, max: 220.0)

Episode: 877 (1784), exploration: 0.46548012366483377, score: 92.0
Scores: (min: 11.0, avg: 71.87, max: 220.0)

Episode: 878 (1785), exploration: 0.46492184905105444, score: 42.0
Scores: (min: 11.0, avg: 71.31, max: 220.0)

Episode: 879 (1786), exploration: 0.46436424400516535, score: 38.0
Scores: (min: 11.0, avg: 71.57, max: 220.0)

Episode: 880 (1787), exploration: 0.463974318435867, score: 29.0
Scores: (min: 11.0, avg: 71.41, max: 220.0)

Episode: 881 (1788), exploration: 0.461198641340108, score: 200.0
Scores: (min: 11.0, avg: 73.23, max: 220.0)

Episode: 882 (1789), exploration: 0.46036918075555916, score: 61.0
Scores: (min: 12.0, avg: 73.73, max: 220.0)

Episode: 883 (1790), exploration: 0.4599274119183451, score: 33.0
Scores: (min: 12.0, avg: 73.86, max: 220.0)

Episode: 884 (1791), exploration: 0.45766999141215253, score: 162.0
Scores: (min: 12.0, avg: 75.03, max: 220.0)

Episode: 885 (1792), exploration: 0.4571759450111311, score: 36.0
Scores: (min: 13.0, avg: 75.27, max: 220.0)

Episode: 886 (1793), exploration: 0.4569565400543675, score: 15.0
Scores: (min: 13.0, avg: 74.44, max: 220.0)

Episode: 887 (1794), exploration: 0.4563537192008193, score: 44.0
Scores: (min: 13.0, avg: 74.51, max: 220.0)

Episode: 888 (1795), exploration: 0.4558610936916217, score: 37.0
Scores: (min: 13.0, avg: 74.31, max: 220.0)

Episode: 889 (1796), exploration: 0.4544954779198922, score: 102.0
Scores: (min: 13.0, avg: 74.47, max: 220.0)

Episode: 890 (1797), exploration: 0.45275345758114166, score: 126.0
Scores: (min: 13.0, avg: 75.2, max: 220.0)

Episode: 891 (1798), exploration: 0.4522104467224215, score: 40.0
Scores: (min: 13.0, avg: 74.75, max: 220.0)

Episode: 892 (1799), exploration: 0.45199342477585175, score: 16.0
Scores: (min: 13.0, avg: 74.68, max: 220.0)

Episode: 893 (1800), exploration: 0.4500989199644233, score: 140.0
