Results of experiments stored in: ./experiments/CartPole-v1_4
Episode: 1, exploration: 1.0, score: 15.0
State: [ 2.02693571e+00 -1.78891643e-01 -1.92439570e-04  1.46867522e-01], Output model: [24.419134 24.472994], Action: 1, score: 281.0
State: [ 2.02335787  0.01623306  0.00274491 -0.14587611], Output model: [24.366714 24.073755], Action: 0, score: 282.0
State: [ 2.02368254e+00 -1.78928089e-01 -1.72611322e-04  1.47671519e-01], Output model: [24.414536 24.469166], Action: 1, score: 283.0
State: [ 2.02010397  0.01619633  0.00278082 -0.14506586], Output model: [24.354061 24.06166 ], Action: 0, score: 284.0
State: [ 2.02042790e+00 -1.78965331e-01 -1.20498104e-04  1.48493066e-01], Output model: [24.408846 24.464342], Action: 1, score: 285.0
State: [ 2.01684859  0.01615835  0.00284936 -0.14422787], Output model: [24.340412 24.04875 ], Action: 0, score: 286.0
State: [ 2.01717176e+00 -1.79004295e-01 -3.51942301e-05  1.49352612e-01], Output model: [24.401114 24.457605], Action: 1, score: 287.0
State: [ 2.01359168  0.01611816  0.00295186 -0.14334142], Output model: [24.32559  24.034851], Action: 0, score: 288.0
State: [ 2.01391404e+00 -1.79045941e-01  8.50296756e-05  1.50271304e-01], Output model: [24.384531 24.4418  ], Action: 1, score: 289.0
State: [ 2.01033312  0.01607479  0.00309046 -0.1423848 ], Output model: [24.309443 24.019894], Action: 0, score: 290.0
State: [ 2.01065462e+00 -1.79091283e-01  2.42759840e-04  1.51271511e-01], Output model: [24.36643  24.424728], Action: 1, score: 291.0
State: [ 2.00707279  0.01602719  0.00326819 -0.14133482], Output model: [24.291752 24.00369 ], Action: 0, score: 292.0
State: [ 2.00739333e+00 -1.79141414e-01  4.41493653e-04  1.52377370e-01], Output model: [24.346565 24.406162], Action: 1, score: 293.0
State: [ 2.00381051  0.01597421  0.00348904 -0.14016624], Output model: [24.272263 23.98603 ], Action: 0, score: 294.0
State: [ 2.00412999e+00 -1.79197535e-01  6.85716214e-04  1.53615374e-01], Output model: [24.32463 24.3859 ], Action: 1, score: 295.0
State: [ 2.00054604  0.01591459  0.00375802 -0.13885115], Output model: [24.250687 23.966713], Action: 0, score: 296.0
State: [ 2.00086433e+00 -1.79260983e-01  9.81000774e-04  1.55015004e-01], Output model: [24.300303 24.363615], Action: 1, score: 297.0
State: [ 1.99727911  0.01584691  0.0040813  -0.13735828], Output model: [24.226683 23.945456], Action: 0, score: 298.0
State: [ 1.99759605e+00 -1.79333261e-01  1.33413529e-03  1.56609437e-01], Output model: [24.27317  24.339031], Action: 1, score: 299.0
State: [ 1.99400938  0.01576956  0.00446632 -0.1356523 ], Output model: [24.199633 23.92186 ], Action: 0, score: 300.0
State: [ 1.99432478e+00 -1.79416076e-01  1.75327795e-03  1.58436329e-01], Output model: [24.24277  24.311737], Action: 1, score: 301.0
State: [ 1.99073645  0.01568073  0.004922   -0.13369297], Output model: [24.169027 23.895533], Action: 0, score: 302.0
State: [ 1.99105007 -0.17951138  0.00224815  0.16053871], Output model: [24.208576 24.281303], Action: 1, score: 303.0
State: [ 1.98745984  0.01557832  0.00545892 -0.13143414], Output model: [24.13452 23.86614], Action: 0, score: 304.0
State: [ 1.98777141 -0.1796214   0.00283024  0.162966  ], Output model: [24.169939 24.2472  ], Action: 1, score: 305.0
State: [ 1.98417898  0.01545992  0.00608956 -0.12882272], Output model: [24.095453 23.833168], Action: 0, score: 306.0
State: [ 1.98448818 -0.17974874  0.0035131   0.16577515], Output model: [24.126156 24.208847], Action: 1, score: 307.0
State: [ 1.9808932   0.01532275  0.00682861 -0.12579743], Output model: [24.05106  23.796032], Action: 0, score: 308.0
State: [ 1.98119966 -0.17989636  0.00431266  0.169032  ], Output model: [24.076351 24.165508], Action: 1, score: 309.0
State: [ 1.97760173  0.0151636   0.0076933  -0.12228729], Output model: [24.000486 23.754065], Action: 0, score: 310.0
State: [ 1.977905   -0.18006772  0.00524755  0.17281283], Output model: [24.019543 24.116404], Action: 1, score: 311.0
State: [ 1.97430365  0.01497873  0.00870381 -0.11821005], Output model: [23.942696 23.706453], Action: 0, score: 312.0
State: [ 1.97460322 -0.18026684  0.00633961  0.1772061 ], Output model: [23.954554 24.060556], Action: 1, score: 313.0
State: [ 1.97099789  0.01476382  0.00988373 -0.11347018], Output model: [23.876528 23.652283], Action: 0, score: 314.0
State: [ 1.97129316 -0.18049835  0.00761432  0.18231454], Output model: [23.880062 23.996855], Action: 1, score: 315.0
State: [ 1.9676832   0.01451382  0.01126062 -0.10795665], Output model: [23.800573 23.590475], Action: 0, score: 316.0
State: [ 1.96797347 -0.18076767  0.00910148  0.18825757], Output model: [23.794504 23.924015], Action: 1, score: 317.0
State: [ 1.96435812  0.01422289  0.01286663 -0.10154037], Output model: [23.713223 23.51975 ], Action: 0, score: 318.0
State: [ 1.96464258 -0.18108107  0.01083583  0.19517401], Output model: [23.696033 23.840515], Action: 1, score: 319.0
State: [ 1.96102095  0.01388422  0.01473931 -0.09407108], Output model: [23.612616 23.438658], Action: 0, score: 320.0
State: [ 1.96129864 -0.18144585  0.01285789  0.2032254 ], Output model: [23.582527 23.744635], Action: 1, score: 321.0
State: [ 1.95766972  0.01348988  0.01692239 -0.08537391], Output model: [23.496538 23.34549 ], Action: 0, score: 322.0
State: [ 1.95793952 -0.1818705   0.01521491  0.21259965], Output model: [23.4515   23.634285], Action: 1, score: 323.0
State: [ 1.95430211  0.01303065  0.01946691 -0.07524522], Output model: [23.362461 23.238237], Action: 0, score: 324.0
State: [ 1.95456272 -0.18236489  0.017962    0.22351546], Output model: [23.297646 23.504133], Action: 1, score: 325.0
State: [ 1.95091542  0.01249579  0.02243231 -0.06344786], Output model: [23.207392 23.114601], Action: 0, score: 326.0
State: [ 1.95116534 -0.18294049  0.02116336  0.23622734], Output model: [23.119406 23.353634], Action: 1, score: 327.0
State: [ 1.94750653  0.01187281  0.0258879  -0.04970561], Output model: [23.027887 22.971848], Action: 0, score: 328.0
State: [ 1.94774399 -0.1836106   0.02489379  0.25103145], Output model: [22.902367 23.168356], Action: 1, score: 329.0
State: [ 1.94407177  0.01114719  0.02991442 -0.0336967 ], Output model: [22.819918 22.806772], Action: 0, score: 330.0
State: [ 1.94429472 -0.18439069  0.02924049  0.26827242], Output model: [22.636028 22.93836 ], Action: 1, score: 331.0
State: [ 1.9406069   0.01030202  0.03460593 -0.01504634], Output model: [22.578785 22.615751], Action: 1, score: 332.0
State: [ 1.94081295  0.20491103  0.03430501 -0.29661296], Output model: [22.287115 22.048822], Action: 0, score: 333.0
State: [1.94491117 0.00931726 0.02837275 0.00668877], Output model: [22.632675 22.682657], Action: 1, score: 334.0
State: [ 1.94509751  0.20402106  0.02850652 -0.27690891], Output model: [22.353004 22.1161  ], Action: 0, score: 335.0
State: [1.94917793 0.00850426 0.02296834 0.02462692], Output model: [22.68574  22.745617], Action: 1, score: 336.0
State: [ 1.94934802  0.20328943  0.02346088 -0.26072166], Output model: [22.416811 22.179531], Action: 0, score: 337.0
State: [1.95341381 0.00784056 0.01824645 0.03926782], Output model: [22.739094 22.805996], Action: 1, score: 338.0
State: [ 1.95357062  0.20269617  0.01903181 -0.24760278], Output model: [22.48131  22.241669], Action: 0, score: 339.0
State: [1.95762454 0.00730766 0.01407975 0.05102193], Output model: [22.793858 22.865105], Action: 1, score: 340.0
State: [ 1.95777069  0.20222492  0.01510019 -0.23718568], Output model: [22.546692 22.30288 ], Action: 0, score: 341.0
State: [1.96181519 0.00689053 0.01035648 0.06022179], Output model: [22.851154 22.924181], Action: 1, score: 342.0
State: [ 1.961953    0.20186247  0.01156091 -0.22917569], Output model: [22.614315 22.364405], Action: 0, score: 343.0
State: [1.96599025 0.00657724 0.0069774  0.06713142], Output model: [22.910341 22.983679], Action: 1, score: 344.0
State: [ 1.9661218   0.20159846  0.00832003 -0.22334196], Output model: [22.685577 22.427553], Action: 0, score: 345.0
State: [1.97015377 0.00635859 0.00385319 0.07195378], Output model: [22.972282 23.044678], Action: 1, score: 346.0
State: [ 1.97028094  0.20142509  0.00529226 -0.21951097], Output model: [22.759266 22.493492], Action: 0, score: 347.0
State: [1.97430944e+00 6.22788604e-03 9.02043283e-04 7.48366518e-02], Output model: [23.040878 23.109539], Action: 1, score: 348.0
State: [ 1.974434    0.20133689  0.00239878 -0.21756154], Output model: [22.839338 22.56373 ], Action: 0, score: 349.0
State: [ 1.97846074e+00  6.18073385e-03 -1.95245449e-03  7.58770972e-02], Output model: [23.11754 23.17959], Action: 1, score: 350.0
State: [ 1.97858435e+00  2.01330621e-01 -4.34912542e-04 -2.17421196e-01], Output model: [22.927868 22.639729], Action: 0, score: 351.0
State: [ 1.98261096  0.00621489 -0.00478334  0.07512451], Output model: [23.203897 23.25631 ], Action: 1, score: 352.0
State: [ 1.98273526  0.20140509 -0.00328085 -0.21906373], Output model: [23.026733 22.723066], Action: 0, score: 353.0
State: [ 1.98676336  0.00633019 -0.00766212  0.07258247], Output model: [23.299482 23.338524], Action: 1, score: 354.0
State: [ 1.98688997  0.20156114 -0.00621047 -0.222508  ], Output model: [23.13805  22.815514], Action: 0, score: 355.0
State: [ 1.99092119  0.00652851 -0.01066063  0.06820944], Output model: [23.408241 23.430235], Action: 1, score: 356.0
State: [ 1.99105176  0.20180166 -0.00929644 -0.22781782], Output model: [23.264208 22.91901 ], Action: 0, score: 357.0
State: [ 1.99508779  0.00681379 -0.0138528   0.06191824], Output model: [23.532814 23.53375 ], Action: 1, score: 358.0
State: [ 1.99522407  0.20213159 -0.01261443 -0.23510294], Output model: [23.407959 23.035751], Action: 0, score: 359.0
State: [ 1.9992667   0.00719212 -0.01731649  0.05357445], Output model: [23.67592  23.651281], Action: 0, score: 360.0
State: [ 1.99941054 -0.18767731 -0.016245    0.34074398], Output model: [23.386234 23.674904], Action: 1, score: 361.0
State: [ 1.995657    0.00767197 -0.00943012  0.04298291], Output model: [23.532679 23.51676 ], Action: 0, score: 362.0
State: [ 1.99581043 -0.1873135  -0.00857047  0.33267569], Output model: [23.227081 23.522776], Action: 1, score: 363.0
State: [ 1.99206416e+00  7.92938310e-03 -1.91695249e-03  3.73024324e-02], Output model: [23.367588 23.366884], Action: 0, score: 364.0
State: [ 1.99222275e+00 -1.87165026e-01 -1.17090384e-03  3.29379925e-01], Output model: [23.038364 23.34742 ], Action: 1, score: 365.0
State: [1.98847945 0.00797357 0.00541669 0.03632798], Output model: [23.176233 23.197453], Action: 1, score: 366.0
State: [ 1.98863892  0.20301743  0.00614325 -0.25464101], Output model: [22.97654  22.659376], Action: 0, score: 367.0
State: [1.99269927e+00 7.80830681e-03 1.05043398e-03 3.99732530e-02], Output model: [23.2771   23.291153], Action: 1, score: 368.0
State: [ 1.99285544e+00  2.02915179e-01  1.84989904e-03 -2.52378067e-01], Output model: [23.094193 22.76114 ], Action: 0, score: 369.0
State: [ 1.99691374  0.00776686 -0.00319766  0.04088778], Output model: [23.39057  23.393147], Action: 1, score: 370.0
State: [ 1.99706908  0.20293452 -0.00237991 -0.25280232], Output model: [23.22511  22.872066], Action: 0, score: 371.0
State: [ 2.00112777  0.00784663 -0.00743595  0.03912899], Output model: [23.517378 23.503487], Action: 0, score: 372.0
State: [ 2.0012847  -0.1871679  -0.00665337  0.32945655], Output model: [23.192045 23.488953], Action: 1, score: 373.0
State: [ 1.99754134e+00  8.04812869e-03 -6.42424015e-05  3.46829098e-02], Output model: [23.346737 23.349262], Action: 1, score: 374.0
State: [ 1.99770231e+00  2.03171001e-01  6.29415795e-04 -2.58020285e-01], Output model: [23.171642 22.824207], Action: 0, score: 375.0
State: [ 2.00176573  0.00804007 -0.00453099  0.0348611 ], Output model: [23.470089 23.45914 ], Action: 0, score: 376.0
State: [ 2.00192653 -0.18701661 -0.00383377  0.32611102], Output model: [23.135105 23.434408], Action: 1, score: 377.0
State: [1.9981862  0.00815971 0.00268845 0.03222156], Output model: [23.29126  23.298965], Action: 1, score: 378.0
State: [ 1.99834939  0.20324301  0.00333288 -0.25961192], Output model: [23.106451 22.769165], Action: 0, score: 379.0
State: [ 2.00241425e+00  8.07363420e-03 -1.85935488e-03  3.41203734e-02], Output model: [23.406847 23.40376 ], Action: 0, score: 380.0
State: [ 2.00257572e+00 -1.87021604e-01 -1.17694741e-03  3.26216075e-01], Output model: [23.055737 23.362118], Action: 1, score: 381.0
State: [1.99883529 0.00811708 0.00534737 0.03316222], Output model: [23.218697 23.237127], Action: 1, score: 382.0
State: [ 1.99899763  0.20316195  0.00601062 -0.25782877], Output model: [23.023075 22.70136 ], Action: 0, score: 383.0
State: [2.00306087e+00 7.95470119e-03 8.54043219e-04 3.67439226e-02], Output model: [23.323208 23.333954], Action: 1, score: 384.0
State: [ 2.00321997e+00  2.03064395e-01  1.58892167e-03 -2.55669423e-01], Output model: [23.144913 22.806541], Action: 0, score: 385.0
State: [ 2.00728125  0.00791979 -0.00352447  0.03751425], Output model: [23.440884 23.439459], Action: 0, score: 386.0
State: [ 2.00743965 -0.18715144 -0.00277418  0.32908309], Output model: [23.076422 23.383871], Action: 1, score: 387.0
State: [2.00369662 0.00800989 0.00380748 0.03552661], Output model: [23.251379 23.269882], Action: 1, score: 388.0
State: [ 2.00385682  0.20307704  0.00451801 -0.25595259], Output model: [23.066053 22.741034], Action: 0, score: 389.0
State: [ 2.00791836e+00  7.89087404e-03 -6.01039389e-04  3.81519620e-02], Output model: [23.360851 23.370382], Action: 1, score: 390.0
State: [ 2.00807618e+00  2.03021439e-01  1.61999852e-04 -2.54720538e-01], Output model: [23.191235 22.84835 ], Action: 0, score: 391.0
State: [ 2.01213661  0.00789718 -0.00493241  0.03801348], Output model: [23.484888 23.480965], Action: 0, score: 392.0
State: [ 2.01229455 -0.1871537  -0.00417214  0.32913611], Output model: [23.113447 23.418343], Action: 1, score: 393.0
State: [2.00855147 0.0080274  0.00241058 0.03514041], Output model: [23.291712 23.30576 ], Action: 1, score: 394.0
State: [ 2.00871202  0.2031147   0.00311339 -0.25678098], Output model: [23.1217   22.789356], Action: 0, score: 395.0
State: [ 2.01277432  0.00794843 -0.00202223  0.03688233], Output model: [23.408014 23.41156 ], Action: 1, score: 396.0
State: [ 2.01293329e+00  2.03099326e-01 -1.28458385e-03 -2.56437944e-01], Output model: [23.253052 22.901175], Action: 0, score: 397.0
State: [ 2.01699527  0.00799574 -0.00641334  0.03583953], Output model: [23.542301 23.530807], Action: 0, score: 398.0
State: [ 2.01715519 -0.18703366 -0.00569655  0.3264921 ], Output model: [23.175442 23.473476], Action: 1, score: 399.0
State: [2.01341451e+00 8.16893072e-03 8.33289794e-04 3.20181866e-02], Output model: [23.35632  23.360788], Action: 1, score: 400.0
State: [ 2.01357789e+00  2.03278922e-01  1.47365353e-03 -2.60401712e-01], Output model: [23.199612 22.854244], Action: 0, score: 401.0
State: [ 2.01764347  0.00813597 -0.00373438  0.03274566], Output model: [23.483631 23.47549 ], Action: 0, score: 402.0
State: [ 2.01780619 -0.18693223 -0.00307947  0.32424801], Output model: [23.115757 23.417309], Action: 1, score: 403.0
State: [2.01406755 0.00823343 0.00340549 0.03059554], Output model: [23.28922  23.299484], Action: 1, score: 404.0
State: [ 2.01423221  0.20330638  0.0040174  -0.26101097], Output model: [23.133406 22.79904 ], Action: 0, score: 405.0
State: [ 2.01829834e+00  8.12730974e-03 -1.20281573e-03  3.29363841e-02], Output model: [23.4066   23.406782], Action: 1, score: 406.0
State: [ 2.01846089e+00  2.03266489e-01 -5.44088045e-04 -2.60125801e-01], Output model: [23.26631 22.91255], Action: 0, score: 407.0
State: [ 2.02252622  0.00815231 -0.0057466   0.03238546], Output model: [23.542046 23.527555], Action: 0, score: 408.0
State: [ 2.02268926 -0.18688676 -0.00509889  0.32324975], Output model: [23.179298 23.475155], Action: 1, score: 409.0
State: [2.01895153e+00 8.30742078e-03 1.36610021e-03 2.89632109e-02], Output model: [23.357231 23.358946], Action: 1, score: 410.0
State: [ 2.01911768e+00  2.03409755e-01  1.94536443e-03 -2.63288383e-01], Output model: [23.215935 22.868729], Action: 0, score: 411.0
State: [ 2.02318587  0.00826009 -0.0033204   0.0300075 ], Output model: [23.485886 23.475134], Action: 0, score: 412.0
State: [ 2.02335107 -0.18681409 -0.00272025  0.32164095], Output model: [23.121601 23.421295], Action: 1, score: 413.0
State: [2.01961479 0.0083465  0.00371257 0.02810141], Output model: [23.292969 23.300684], Action: 1, score: 414.0
State: [ 2.01978172  0.20341501  0.00427459 -0.26340785], Output model: [23.153017 22.816616], Action: 0, score: 415.0
State: [ 2.02385002e+00  8.23230537e-03 -9.93563161e-04  3.06202535e-02], Output model: [23.412012 23.409647], Action: 0, score: 416.0
State: [ 2.02401467e+00 -1.86875384e-01 -3.81158092e-04  3.22989535e-01], Output model: [23.04176  23.349545], Action: 1, score: 417.0
State: [2.02027716 0.00825199 0.00607863 0.03018643], Output model: [23.20774  23.226427], Action: 1, score: 418.0
